,Energy,dG/de1,dG/dT,dH/de1,alpha
61,0.37094623246492986,1.009877506594252,0.2841872711089287,1.064645135236981,-1.0542319521774768
62,0.3770271543086172,1.0074322601825223,0.2900772207356804,1.0652313548629568,-1.057372685951076
63,0.38310807615230463,1.0048620253518237,0.2959837010366948,1.0655727902667953,-1.0604170158522166
64,0.389188997995992,1.0021684570346887,0.30190533569465133,1.0656744403117846,-1.0633685712529841
65,0.39526991983967935,0.9993529593404992,0.30784074974285924,1.065541253305461,-1.0662311482107796
66,0.40135084168336677,0.9964169686504915,0.31378863615456265,1.0651779633290668,-1.0690082534139322
67,0.4074317635270541,0.9933624751598011,0.31974777350298716,1.0645888221793907,-1.0717022726353052
68,0.4135126853707415,0.9901914097994131,0.3257167038543088,1.0637779586543266,-1.074315478933331
69,0.41959360721442884,0.9869055026531593,0.33169381262837794,1.0627494557355437,-1.076850268722272
70,0.42567452905811626,0.9835063109374218,0.33767763146242735,1.0615073524189038,-1.0793091418062544
71,0.4317554509018036,0.9799952275415984,0.3436667425419077,1.0600556484650376,-1.081694704906143
72,0.437836372745491,0.9763734934779765,0.349659676137829,1.0583983109783568,-1.0840096725774444
73,0.4439172945891784,0.9726422082984141,0.3556548812233017,1.0565392602842274,-1.0862568488905975
74,0.44999821643286575,0.9688023566296508,0.3616506228906694,1.0544823916992963,-1.088439127427101
75,0.4560791382765531,0.9648559559276102,0.3676481874486297,1.0522321130133416,-1.090558758070502
76,0.46216006012024047,0.9608068712064864,0.3736424993701842,1.0497937235728274,-1.0926167943143454
77,0.4682409819639279,0.9566590365458104,0.37963348409397507,1.0471725678260773,-1.0946142019491942
78,0.47432190380761524,0.9524162640504513,0.3856184953072478,1.0443739401671424,-1.0965519800403365
79,0.4804028256513026,0.9480822559490534,0.39159893702648335,1.041403109452599,-1.0984311782210598
80,0.48648374749498996,0.9436605957443975,0.3975713380256194,1.038265210072179,-1.1002527971968072
81,0.4925646693386774,0.93915476254995,0.40353429172224525,1.0349654473106018,-1.1020179938187302
82,0.49864559118236473,0.934568126761438,0.40948853664363694,1.0315088891463868,-1.1037278713119374
83,0.5047265130260521,0.9299039590787899,0.41542989509411365,1.027900569065095,-1.1053835818522437
84,0.5108074348697395,0.9251654279352336,0.4213579467202636,1.024145458605766,-1.1069863050237772
85,0.5168883567134268,0.9203551198321306,0.4272742173286749,1.0202479235476845,-1.1085372391189325
86,0.5229692785571142,0.9154746680002067,0.4331722199743241,1.0162112902925995,-1.1100375857613245
87,0.5290502004008015,0.9105255377813095,0.4390534406317708,1.0120387450695694,-1.1114885888161012
88,0.5351311222444889,0.9055091351417464,0.44491649543301603,1.0077334396222204,-1.1128915220324884
89,0.5412120440881764,0.9004267939604343,0.45076006485980974,1.0032984900880375,-1.114247706551615
90,0.5472929659318637,0.8952798027390734,0.45658272926080956,0.998736988531128,-1.1155584940881402
91,0.5533738877755511,0.8900693818492571,0.4623828590312684,0.994051986344964,-1.1168252797098435
92,0.5594548096192384,0.884796710387415,0.4681589307504037,0.9892465054588341,-1.1180494839607675
93,0.5655357314629258,0.8794629180296468,0.47390993643701246,0.9843235407089632,-1.119232568570653
94,0.5716166533066132,0.8740690972878201,0.4796330253075556,0.9792860562952617,-1.120376019852347
95,0.5776975751503005,0.8686162956991673,0.48533042333770493,0.9741369874633947,-1.1214813632747835
96,0.583778496993988,0.8631057179646991,0.49099882404591993,0.9688793435340728,-1.122550022978413
97,0.5898594188376753,0.8575395859833315,0.49663689872831646,0.9635166709004566,-1.1235827320969705
98,0.5959403406813627,0.8519204375545967,0.5022433326874857,0.9580527081402984,-1.1245800263817478
99,0.6020212625250501,0.8462507494560203,0.5078168256017683,0.9524910182201248,-1.1255423039003476
100,0.6081021843687374,0.8405329430020444,0.5133560956644172,0.9468353007008862,-1.1264701860692963
101,0.6141831062124248,0.834769383403493,0.5188598791952143,0.9410890945752379,-1.127364171812653
102,0.6202640280561121,0.8289623858546008,0.524326932301371,0.9352559102149706,-1.1282247857974748
103,0.6263449498997995,0.8231142043205375,0.5297560286867911,0.929339217280742,-1.1290525815283323
104,0.632425871743487,0.8172270490765324,0.535145944326303,0.9233424373188129,-1.1298481105859026
