,Energy,dG/de1,dH/de1,alpha
143,0.8695818236472945,0.3857213049986471,0.39966318079526236,-1.0361449461461927
144,0.8756627454909819,0.3873562675992452,0.40160069614288885,-1.036773455692166
145,0.8817436673346692,0.38898010882208844,0.4035241638939177,-1.0373902282969472
146,0.8878245891783567,0.3905925382576524,0.40543332560782663,-1.0379955731268593
147,0.8939055110220441,0.39219325959586687,0.4073279204245572,-1.0385898035174947
148,0.8999864328657314,0.39378197070875925,0.40920768512298,-1.039173236871298
149,0.9060673547094188,0.39535836373498784,0.41107235418023363,-1.0397461945582591
150,0.9121482765531062,0.3969221251662628,0.4129216598319293,-1.0403090018198522
151,0.9182291983967935,0.39847293593564326,0.41475533213322296,-1.0408619876763963
152,0.9243101202404809,0.40001047150770297,0.4165730990207379,-1.0414054848379537
153,0.9303910420841683,0.4015344019705563,0.4183746863753414,-1.0419398296189326
154,0.9364719639278557,0.4030443921297281,0.42015981808576086,-1.0424653618565267
155,0.9425528857715431,0.4045401016038662,0.4219282161130376,-1.0429824248331212
156,0.9486338076152304,0.40602118492227474,0.42367960055580506,-1.043491365202805
157,0.9547147294589178,0.40748729162426467,0.42541368971639065,-1.04399253292212
158,0.9607956513026051,0.4089380663603013,0.42713020016772424,-1.0444862811851672
159,0.9668765731462925,0.41037316390251316,0.4288288572512482,-1.0449729538189767
160,0.9729574949899799,0.41179246396737723,0.4305095462194537,-1.045452707103351
161,0.9790384168336673,0.4131960309447131,0.4321722846015984,-1.0459255468003863
162,0.9851193386773547,0.4145839375872279,0.4338170975616168,-1.046391474031341
163,0.991200260521042,0.4159562592687753,0.43544401375816,-1.0468504898174702
164,0.9972811823647294,0.4173130739369745,0.43705306529998333,-1.0473025950919288
165,1.0033621042084169,0.4186544620654907,0.4386442877007056,-1.0477477907116821
166,1.0094430260521043,0.4199805066059955,0.44021771983295366,-1.048186077469409
167,1.0155239478957916,0.4212912929398181,0.4417734038819116,-1.0486174561054111
168,1.021604869739479,0.422586908829305,0.44331138529828873,-1.0490419273195113
169,1.0276857915831663,0.42386744436890156,0.4448317127507302,-1.0494594917829616
170,1.0337667134268538,0.4251329919359689,0.44633443807767664,-1.0498701501503347
171,1.0398476352705412,0.42638364614134966,0.4478196162386967,-1.0502739030714157
172,1.0459285571142285,0.42761950377969943,0.44928730526530786,-1.0506707512030864
173,1.052009478957916,0.4288406637795913,0.4507375662112989,-1.0510606952212018
174,1.0580904008016032,0.4300472271534136,0.45217046310257203,-1.0514437358324513
175,1.0641713226452907,0.4312392969470656,0.4535860628865177,-1.0518198737862128
176,1.070252244488978,0.4324169781894709,0.454984435380942,-1.0521891098863903
177,1.0763331663326654,0.4335803778419176,0.4563656532225589,-1.0525514450032347
178,1.0824140881763529,0.4347296047472364,0.4577297918150611,-1.0529068800851455
179,1.0884950100200401,0.43586476957882886,0.45907692927678784,-1.0532554161704526
180,1.0945759318637276,0.43698598477893025,0.46040714637859176,-1.053597054403267
181,1.1006568537074148,0.4380933264172367,0.46172049277386057,-1.0539318107167912
182,1.1067377755511023,0.43918674765066895,0.46301691041307436,-1.0542597491611019
